Price,Open,High,Low,Close,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2021-07-16,73825.57057683272,73825.57057683272,73272.5700481673,73549.0703125,10859399
2021-07-19,72903.9167721519,72996.0835443038,72627.4164556962,72811.75,13155414
2021-07-20,72350.91613924051,72811.75,72258.7493670886,72811.75,12456646
2021-07-21,72811.74791003185,72903.91467953821,72350.9140625,72350.9140625,12355296
2021-07-22,72811.75443067754,73549.08865276034,72719.5876529172,73456.921875,12618790
2021-07-23,73456.91708701134,73641.25063051702,72996.08322824717,73088.25,9098910
2021-07-26,73180.42254917513,73272.58932820431,72627.421875,72627.421875,10040975
2021-07-27,72996.08144904459,73180.41498805732,72350.9140625,72350.9140625,11427693
2021-07-28,72166.59268465909,72996.09375,71982.25911458333,72996.09375,12743417
2021-07-29,72627.4164556962,73180.4170886076,72627.4164556962,72811.75,14360453
2021-07-30,72719.58114052548,72719.58114052548,72350.9140625,72350.9140625,13823411
2021-08-02,72996.08322824717,73272.58354350568,72535.24936948298,73088.25,11739124
2021-08-03,73180.41461916461,75023.75,73088.24785012285,75023.75,24339360
2021-08-04,75761.0826296743,76590.58353437878,75392.41556091676,76406.25,25642368
2021-08-05,76774.90731577345,76774.90731577345,75576.73949451889,75668.90625,18485469
2021-08-06,75484.56542369632,76037.5659029908,74931.56494440185,75115.8984375,13342623
2021-08-09,75115.8984375,75853.23240989265,74562.89795820552,75115.8984375,15522581
2021-08-10,75853.25218204489,75945.41895261845,73825.58322942643,73917.75,20362639
2021-08-11,73364.74852707007,73549.0820660828,72350.9140625,72350.9140625,30241137
2021-08-12,71060.58865665585,72074.42325487013,70876.25509334415,70968.421875,42365223
2021-08-13,69862.40496891801,70046.73849126344,68295.57002898185,68572.0703125,61270643
2021-08-17,68203.41644204852,69217.25101078166,68203.41644204852,68387.75,30944847
2021-08-18,68111.2421875,68756.40956951962,67373.90803662043,68111.2421875,29192631
2021-08-19,67742.56546041383,68572.0662619699,67373.8984375,67373.8984375,22166298
2021-08-20,67742.59214881362,68111.25931697043,66820.9242284216,67005.2578125,22364803
2021-08-23,67558.2421875,68203.40957537518,67281.74187841064,67558.2421875,19384648
2021-08-24,68111.24303488756,69770.24489500662,68111.24303488756,69678.078125,21016913
2021-08-25,70231.07601964993,70599.74308536988,69032.9080560601,69770.2421875,22319664
2021-08-26,70138.90771615281,70231.074480563,68756.40625,68756.40625,16671494
2021-08-27,68479.8984375,69125.06571753028,68019.0646660498,68479.8984375,15172748
2021-08-30,69493.7403652815,69585.90712969168,68387.73919235925,68756.40625,12686999
2021-08-31,69032.91216794329,70691.9140625,68479.91153642438,70691.9140625,24630370
2021-09-01,70691.92696126302,71060.59411621094,69954.59265136719,70784.09375,16114775
2021-09-02,70784.08421052631,70784.08421052631,69770.24967105263,70046.75,15347486
2021-09-03,70415.41644908616,70691.91677545692,70046.74934725849,70599.75,12096419
2021-09-06,70784.08796895214,71521.42221862872,70599.75440653299,71244.921875,12861180
2021-09-07,71060.58970515769,71060.58970515769,69954.58830896846,70138.921875,13239401
2021-09-08,70046.73410878112,70415.40113040629,69678.06708715596,70323.234375,11798147
2021-09-09,70415.40467297476,70599.73819306109,69125.07003237052,69401.5703125,17600770
2021-09-10,69401.5703125,69678.07059262948,68940.7365122842,69401.5703125,10103212
2021-09-13,69309.4000655308,70323.234375,69217.2333101245,70323.234375,11397775
2021-09-14,71060.58387728459,71613.58453002611,70599.75,70599.75,18167057
2021-09-15,71337.08900162338,71337.08900162338,70415.42118506493,70968.421875,12829128
2021-09-16,71244.92327118923,71337.090054205,70138.921875,70138.921875,13067622
2021-09-17,70323.24130707578,71152.7421875,69954.57424910946,71152.7421875,16289502
2021-09-23,71429.24489260335,71521.41166020671,70784.07751937985,71337.078125,17055590
2021-09-24,71521.42221862872,71613.58899983829,71060.58831258085,71244.921875,12247274
2021-09-27,71244.8877393018,71613.5546875,70968.38752815315,71613.5546875,11699798
2021-09-28,71613.56895068807,71705.73570609436,70231.06761959371,70323.234375,15406382
2021-09-29,69268.45293522267,69731.47735323886,68342.40409919029,68620.21875,23992458
