Price,Open,High,Low,Close,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2010-04-27,12379.576224504117,12483.856649981288,12319.987409945734,12439.1650390625,13040500
2010-04-28,12215.704427083334,12290.1904296875,12185.910026041667,12290.1904296875,16007500
2010-04-29,12364.676432291666,12379.5736328125,12156.115625,12290.1904296875,11337150
2010-04-30,12334.883364620142,12692.416215768551,12319.986162488958,12647.724609375,22710850
2010-05-03,12588.132515643849,12588.132515643849,12319.98294726327,12349.77734375,14553900
2010-05-04,12513.649814523382,12558.341421003823,12364.677792921913,12424.2666015625,9138450
2010-05-06,12171.01877183469,12200.813187432816,12066.738317241246,12126.3271484375,22570150
2010-05-07,11887.968698343042,11902.865902225676,11738.996659516688,11828.3798828125,37887000
2010-05-10,11917.760546388543,11992.24654980347,11873.068944339586,11962.4521484375,16435550
2010-05-11,12096.531768528761,12096.531768528761,11783.6904296875,11783.6904296875,22498000
2010-05-12,11873.07019615415,11887.967398407794,11649.612162349493,11753.892578125,15759500
2010-05-13,11887.97061663976,12215.709154943112,11873.073410353243,12111.4287109375,15900650
2010-05-14,12007.145563271604,12096.528780864197,11902.865142746914,12066.734375,14674300
2010-05-17,11887.969063895089,11902.86626823581,11590.024977080675,11679.408203125,26460950
2010-05-18,11768.789580374052,11843.27559037642,11679.406368371212,11798.583984375,18143800
2010-05-19,11694.304524529027,11694.304524529027,11455.949273073658,11515.5380859375,17987050
2010-05-20,11396.361955915178,11500.642392113095,11247.389904203868,11262.287109375,19772500
2010-05-24,11128.211804553512,11381.464282033312,11083.520190880607,11292.0810546875,17704300
2010-05-25,11172.901972102733,11262.285187879554,10964.341135290148,11038.8271484375,25489550
2010-05-26,11321.873385416666,11455.948201822916,11098.415358072916,11172.9013671875,22943950
2010-05-27,11083.521767729922,11545.33517471867,11038.830147698753,11500.6435546875,22173500
2010-05-28,11724.096283037436,11724.096283037436,11426.152286009801,11590.021484375,22448950
2010-05-31,11500.6406803721,11634.715506956749,11441.0518685567,11560.2294921875,12774650
2010-06-01,11560.231353759766,11604.922969818115,11396.36209487915,11441.0537109375,11382350
2010-06-03,11619.817582649614,11679.406390765766,11530.434370475386,11575.1259765625,14649400
2010-06-04,11545.329894634695,11873.06829164368,11530.43269477065,11813.4794921875,12598850
2010-06-07,11604.921976751113,11724.099609375,11575.12756859514,11724.099609375,15161550
2010-06-08,11694.302734375,11887.966346536623,11560.227925955414,11694.302734375,14499800
2010-06-09,11798.584151785713,11798.584151785713,11411.256894277596,11470.845703125,17914950
2010-06-10,11575.126898801343,11619.818508449223,11485.74367950558,11515.5380859375,17769350
2010-06-11,11694.303883704517,11873.0703125,11664.50947890527,11873.0703125,18283050
2010-06-14,11783.689632221965,12051.83933308163,11783.689632221965,12022.044921875,12094650
2010-06-15,12066.73618861607,12066.73618861607,11887.9697265625,11887.9697265625,9528550
2010-06-16,12141.219784989316,12245.500200320512,12051.83657184829,12200.80859375,18823500
2010-06-17,12096.529605263157,12171.015625,12066.73519736842,12171.015625,11648800
2010-06-18,12290.19062571282,12290.19062571282,12096.527015853102,12245.4990234375,9579500
2010-06-21,12364.6796875,12498.75452748494,12290.193665286144,12364.6796875,14230700
2010-06-22,12319.982455384497,12319.982455384497,12111.421688304226,12156.11328125,14794100
2010-06-23,12081.630278289984,12081.630278289984,11917.761063664595,11992.2470703125,17489950
2010-06-24,12036.939624618903,12260.397662204648,11992.248017101752,12215.7060546875,14152200
2010-06-25,12051.835875630823,12066.733076960403,11947.555466323758,11992.2470703125,16982600
2010-06-28,11992.246682631909,12036.938285175878,11858.171875,11858.171875,13026700
2010-06-29,12008.086381392046,12053.060487689394,11798.207218671087,11873.1640625,12560000
2010-06-30,11543.353861333173,11693.267547843992,11543.353861333173,11603.3193359375,26708450
2010-07-01,11678.278455450392,11693.2698270235,11393.442395561358,11483.390625,22206400
2010-07-02,11543.358891175032,11603.324391908409,11438.419264891623,11498.384765625,11641100
2010-07-05,11438.419264891623,11543.358891175032,11408.436514524934,11498.384765625,9995600
2010-07-06,11423.427557963709,11618.3154296875,11318.487934727822,11618.3154296875,17879550
2010-07-07,11693.268347691808,11708.259717368335,11468.397802543888,11528.36328125,16180150
2010-07-08,11738.24642767137,11753.237802419355,11543.35855594758,11618.3154296875,14752850
2010-07-09,11678.277562127041,11933.130859375,11588.32933956894,11933.130859375,18605950
2010-07-12,11978.103044390975,12023.0771484375,11873.163468282419,12023.0771484375,12597450
2010-07-13,11963.113600227702,12113.027304491206,11903.1481185223,11933.130859375,15339650
2010-07-14,12187.987458756827,12412.858076077062,12187.987458756827,12352.892578125,33184600
2010-07-15,12367.879698218369,12367.879698218369,12262.940112900153,12292.9228515625,16063950
2010-07-16,12232.956300654612,12292.921772716645,12023.0771484375,12023.0771484375,16933400
2010-07-19,11783.218278301887,11978.106112421383,11783.218278301887,11918.140625,14586800
2010-07-20,11918.139171170113,12023.078761356515,11783.21684093045,11963.11328125,11578400
2010-07-21,12247.9501953125,12262.941566420595,12083.045113123471,12247.9501953125,16558800
2010-07-22,12172.989881458849,12247.946715704285,12008.084846118889,12113.0244140625,15439550
2010-07-23,12217.968418859818,12247.951163445978,12098.037440515183,12158.0029296875,14112800
2010-07-26,12187.98455168857,12292.924148074573,12128.019068039426,12262.94140625,10617450
2010-07-27,12352.885941269602,12442.83413987108,12307.911841968862,12427.8427734375,19088350
2010-07-28,12472.81951911589,12592.750476030466,12457.828149501567,12547.7763671875,23248200
2010-07-29,12577.763688406892,12592.755063482466,12352.893062273277,12397.8671875,14865300
2010-07-30,12322.908188657406,12397.865051118826,12143.01171875,12143.01171875,16399000
2010-08-02,12247.951326195987,12262.942698688272,12143.01171875,12143.01171875,12455050
2010-08-03,12292.925613496933,12322.908358895706,12217.96875,12217.96875,13105950
2010-08-04,12247.948021673386,12262.939390120968,12083.04296875,12083.04296875,10616650
2010-08-05,12158.000128750777,12262.939710626555,12038.069178035603,12053.060546875,14028550
2010-08-06,12143.01022647472,12143.01022647472,11978.105149325063,12008.087890625,12296750
2010-08-09,11978.103044390975,12023.0771484375,11963.111676375467,12023.0771484375,9138150
2010-08-10,11993.096823770491,12053.062307889344,11858.174484503073,11888.1572265625,14060850
2010-08-11,11753.234194480103,11828.191045210206,11648.29460345796,11678.27734375,17957900
2010-08-12,11513.373368146214,11648.295712304178,11468.399253426895,11483.390625,21360650
2010-08-13,11543.354698503521,11723.251135363316,11498.380589288572,11708.259765625,14274900
2010-08-16,11588.327685421995,11738.241368286444,11498.379475703325,11723.25,10280000
2010-08-17,11648.293158567774,11738.241368286444,11558.344948849104,11723.25,14476450
2010-08-18,11753.233370822622,11768.224739918058,11603.319679868251,11663.28515625,11715900
2010-08-19,11678.275771843313,11828.189453125,11648.293035586978,11828.189453125,12179900
2010-08-20,11693.268893494898,11783.217115752552,11648.29478236607,11753.234375,12330600
2010-08-23,11783.217135581486,11858.173987589002,11723.251653975474,11843.1826171875,9081550
2010-08-24,11768.225905222302,11783.217275802204,11618.312199423292,11738.2431640625,11365400
2010-08-25,11633.306316790804,11663.289065029954,11573.3408203125,11573.3408203125,9263250
2010-08-26,11573.339682042368,11738.244781138827,11543.356936752103,11588.3310546875,10440100
2010-08-27,11468.399253426895,11573.338854438643,11468.399253426895,11483.390625,12748200
2010-08-30,11618.310389567896,11663.284494301708,11573.336284834086,11633.3017578125,6984450
2010-08-31,11483.389284164186,11573.337503100198,11333.4755859375,11333.4755859375,22051950
2010-09-01,11423.42543841423,11438.416810380651,11243.528974817154,11273.51171875,19451700
2010-09-02,11393.440587944664,11423.423326333992,11228.53552680336,11378.44921875,18271500
2010-09-03,11408.4306640625,11453.404766548949,11333.473826585085,11408.4306640625,22082500
2010-09-06,11573.336628605768,11693.267578125,11513.371153846154,11693.267578125,19708650
2010-09-07,11738.24334128133,11843.182936924968,11618.312374831456,11813.2001953125,16036000
2010-09-08,11633.305498135538,11708.262363458576,11558.3486328125,11558.3486328125,10954600
2010-09-09,11498.380653986855,11603.320242745534,11333.4755859375,11333.4755859375,30825400
2010-09-10,11393.442395561358,11573.338854438643,11348.468280842037,11483.390625,13989000
2010-09-13,11543.3544921875,11633.30270900974,11483.389014306007,11543.3544921875,11741050
2010-09-14,11618.310964483964,11708.25917840255,11393.4404296875,11393.4404296875,18559950
2010-09-15,11438.4169831572,11498.382471928666,11258.5205168428,11348.46875,19441850
2010-09-16,11303.4946334214,11438.4169831572,11303.4946334214,11348.46875,11734100
2010-09-17,11423.425955591043,11663.287917913163,11363.460465010512,11588.3310546875,22369300
