Price,Open,High,Low,Close,Volume
Ticker,005930.KS,005930.KS,005930.KS,005930.KS,005930.KS
Date,,,,,
2020-01-17,54059.76196727161,54147.09599306688,53273.75573511419,53535.7578125,16025661
2020-01-20,54147.10524338942,54845.77756911058,53885.10312124399,54496.44140625,12528855
2020-01-21,54147.09397903095,54496.430069218244,53448.42179865635,53623.08984375,11142693
2020-01-22,52837.09658406902,54671.11150682183,52749.76254012841,54409.109375,15339565
2020-01-23,53972.438078227795,53972.438078227795,53011.76361405222,53099.09765625,14916555
2020-01-28,51876.41039540816,51876.41039540816,50915.73612882653,51352.40625,23664541
2020-01-29,51614.41015625,52138.414320272845,51352.40807423858,51614.41015625,16446102
2020-01-30,51352.406905594406,51352.406905594406,49605.72639860139,49955.0625,20821939
2020-01-31,50479.06698803192,51003.071143617024,49256.390625,49256.390625,19749457
2020-02-03,48470.384069055945,50129.7305506993,48208.38199300699,49955.0625,23995260
2020-02-04,49867.73347967955,51527.080127865025,49605.731377334465,51439.74609375,21800192
2020-02-05,52400.4162289916,52575.08428308824,51439.741931460085,51963.74609375,19278165
2020-02-06,52487.75342675941,53361.09375,52138.41729746317,53361.09375,14727159
2020-02-07,53361.100016814984,53448.434059395695,52138.423420685016,52749.76171875,16402493
2020-02-10,51701.75167504187,52225.75591499163,51614.41763505025,52138.421875,13107121
2020-02-11,52225.75580394407,53011.76216219741,52138.42176413815,52313.08984375,11071231
2020-02-12,52662.4256714876,53011.7618285124,52138.42143595041,52837.09375,12904207
2020-02-13,53448.42403727348,53797.76014209226,52837.08585384061,53011.75390625,18449775
2020-02-14,53186.427279277916,54059.76762869134,52575.08903468851,53972.43359375,13276067
2020-02-17,53797.76763211382,54147.10378556911,53448.43147865854,53710.43359375,8740596
2020-02-18,53099.08632943144,53186.42035299959,52138.41207018186,52225.74609375,16674266
2020-02-19,52225.75757890365,52749.76183554817,51876.421407807306,52575.09375,12951496
2020-02-20,53011.7522265625,53535.756367187496,52051.077968749996,52400.4140625,14591924
2020-02-21,51352.40997149493,52225.7502771326,51090.407879803635,51701.74609375,13777393
2020-02-24,50129.738611355635,50741.076887103874,49605.734375,49605.734375,25627537
2020-02-25,49081.72386388169,50653.73637197755,49081.72386388169,50566.40234375,23885408
2020-02-26,48907.06028761062,49780.40064988938,48907.06028761062,49343.73046875,25483102
2020-02-27,49169.070578041144,49693.074882602865,48470.398171958856,48819.734375,23209541
2020-02-28,48033.715189690956,48470.385327779055,47335.04296875,47335.04296875,30054227
2020-03-02,47422.376654829546,48470.38497869318,46811.03846590909,48033.71484375,30403412
2020-03-03,49518.405121841155,49693.07321750902,48121.060356498194,48383.0625,30330295
2020-03-04,47859.03835474739,50304.39067944251,47684.37033155488,50129.72265625,24765728
2020-03-05,50304.40614186851,50653.742295631484,49518.399795901816,50479.07421875,21698990
2020-03-06,49343.73046875,49955.06872234514,49081.72836006637,49343.73046875,18716656
2020-03-09,49343.73046875,49343.73046875,49343.73046875,49343.73046875,0
2020-03-10,46985.71438587454,47946.388843578294,46898.38034426511,47684.38671875,32106554
2020-03-11,47422.375907209695,47509.7099328215,45413.6933181382,45501.02734375,45707281
2020-03-12,45501.02734375,45501.02734375,45501.02734375,45501.02734375,0
2020-03-13,41439.99321196196,45064.3551051051,40915.989082832835,43623.34375,59462933
2020-03-16,43754.35218558282,44453.02447597137,42619.00971370143,42706.34375,33339821
2020-03-17,40959.663847780124,43361.34989429176,40784.99577167019,41309.0,51218151
2020-03-18,41702.00208162007,42226.00629625822,39824.3203125,39824.3203125,40152623
2020-03-19,40522.99301513388,40741.328106810244,36942.297511641445,37509.96875,56925513
2020-03-20,38557.97689375689,39736.986379749454,38033.97267776019,39649.65234375,49730008
2020-03-23,37204.2949632353,38033.96820772059,37029.62691176471,37116.9609375,41701626
2020-03-24,38295.973126331206,41003.328125,37597.300868610226,41003.328125,49801908
2020-03-25,42750.009916174204,43317.681140801644,41177.99729412898,42488.0078125,52735922
2020-03-26,42793.67636963912,43055.67846986141,41658.333935342576,41745.66796875,42185129
2020-03-27,43317.678312629396,43405.012341485504,40915.99251908644,42182.3359375,39896178
2020-03-30,41394.04811993861,42537.773147694614,40954.15387849399,42097.87890625,26797395
2020-03-31,42229.84947643979,42669.74374181937,41482.0292252945,42009.90234375,30654261
2020-04-01,41745.95540222434,42141.860142603706,40294.3046875,40294.3046875,27259532
2020-04-02,40646.224609375,41218.087076822914,39898.404459635414,41174.09765625,21621076
2020-04-03,41701.97004654255,41877.92772606383,40954.14990857713,41350.0546875,22784682
2020-04-06,41789.960656763345,42933.68589579056,41570.013495411964,42845.70703125,23395726
2020-04-07,43681.48550513483,44165.36903036795,43109.62315713206,43637.49609375,31524034
2020-04-08,43637.5111882716,43769.479468074845,42757.72265625,42757.72265625,25010314
2020-04-09,43769.475778863285,43813.46520175662,42845.69789810336,43197.61328125,22628058
2020-04-10,43065.64549095812,43329.58203125,42801.708950666245,43329.58203125,17839111
2020-04-13,42801.70720108695,43021.65430900621,42493.78125,42493.78125,14431800
2020-04-14,42933.6712372449,43285.5865752551,42493.777064732145,43109.62890625,14206216
2020-04-16,43417.55482700893,43417.55482700893,42713.72415098852,43109.62890625,23349760
2020-04-17,44693.25194552529,45748.99805447471,44253.35773346304,45221.125,32041675
2020-04-20,45221.12735466567,45221.12735466567,43989.423496756484,44077.40234375,21866354
2020-04-21,43461.55030139594,43725.486841687816,42845.698374048225,43329.58203125,27407543
2020-04-22,42845.70024918506,43989.425307171514,42537.774272034854,43857.45703125,18613864
2020-04-23,44165.383008400204,44253.36185901454,43549.531054099796,43857.45703125,18754442
2020-04-24,43681.49119015958,43769.470024379436,43109.6287677305,43417.5546875,15618347
2020-04-27,43417.56277817828,43989.425307171514,43197.61565164243,43857.45703125,14049471
2020-04-28,43857.45522626622,44077.40234375,43373.5715678019,44077.40234375,16095399
2020-04-29,43901.4391328125,44429.3121484375,43637.502625,43989.41796875,15604533
2020-05-04,43021.65364851804,43197.61133215206,42669.73828125,42669.73828125,26083749
2020-05-06,43109.63216145833,43285.58984375,42669.737955729164,43285.58984375,18070225
2020-05-07,43285.587218237706,43373.56605404713,42845.69303919057,42933.671875,13884411
2020-05-08,43197.608382428276,43417.55547195184,42933.671875,42933.671875,15319700
2020-05-11,43021.65200477789,43329.577939372415,42493.77897404442,42581.7578125,16357743
